com.samsung.shealth.tracker.pedometer_step_count,6156001,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
59325,4,0,113,2021-03-08 15:18:00.000,230002,,2021-03-08 15:22:41.320,2021-03-08 15:22:41.320,113,1.4722222,87.34,3.81,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-08 15:18:59.999,7e8285b9-5510-80cf-97e2-7dd20203364f,
21522,4,0,43,2021-03-09 10:32:00.000,230002,,2021-03-09 10:33:21.292,2021-03-09 10:32:08.434,43,1.5509053,33.38,1.56,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 10:32:59.999,647d0ad1-15ac-f5f4-51fd-471695d34da9,
9911,4,0,13,2021-03-07 10:46:00.000,230002,,2021-03-07 10:48:21.368,2021-03-07 10:48:21.368,13,0.8888889,8.81,0.55,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-07 10:46:59.999,cd7032d4-5d76-a377-ef8f-5926b73fa454,
501,4,0,1,2021-03-09 16:20:00.000,230002,,2021-03-09 16:24:45.297,2021-03-09 16:24:45.296,1,1.5555556,0.78,0.03,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 16:20:59.999,da1659ff-e61c-df42-829c-4461c13a7438,
56505,4,0,102,2021-03-08 15:19:00.000,230002,,2021-03-08 15:22:41.326,2021-03-08 15:22:41.325,102,1.3611112,76.91,3.62,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-08 15:19:59.999,17300042-f987-f01a-d610-0b0ff4943441,
6036,4,0,12,2021-03-09 10:33:00.000,230002,,2021-03-09 10:34:39.389,2021-03-09 10:34:39.389,12,1.5555556,9.39,0.49,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 10:33:59.999,fba0aef1-e123-9147-78ae-b87aee2cf5ca,
4241,4,0,10,2021-03-09 16:24:00.000,230002,,2021-03-09 16:24:45.302,2021-03-09 16:24:45.302,10,2.0277777,8.6,0.45,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 16:24:59.999,b95436d9-178b-cf49-739b-6bf835927860,
46494,4,0,80,2021-03-08 15:20:00.000,230002,,2021-03-08 15:22:41.331,2021-03-08 15:22:41.331,80,1.2777778,59.41,2.69,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-08 15:20:59.999,4afefc1d-bfce-f940-703b-eca4d76ab1f4,
13734,4,0,23,2021-03-09 10:34:00.000,230002,,2021-03-09 10:35:01.102,2021-03-09 10:34:39.395,23,1.2275547,16.86,0.85,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 10:34:59.999,06ba5c7e-8f7b-1367-f1b3-4eed8198ba00,
5912,4,0,10,2021-03-09 16:52:00.000,230002,,2021-03-09 16:52:54.135,2021-03-09 16:52:54.134,10,1.25,7.39,0.35,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 16:52:59.999,59bce69e-f590-dc13-9408-ab2b2dbca9e1,
7043,4,4,11,2021-03-09 10:36:00.000,230002,,2021-03-09 10:37:03.321,2021-03-09 10:37:03.321,15,1.7222222,12.13,0.91,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 10:36:59.999,c8e2fc88-68c0-cb7e-6303-ed12bedce86e,
8865,4,0,12,2021-03-09 17:01:00.000,230002,,2021-03-09 17:01:32.813,2021-03-09 17:01:32.037,12,0.8888889,7.88,0.47,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 17:01:59.999,38be2e67-eab4-2fc8-3296-c9184d52d5de,
40877,4,2,69,2021-03-08 15:22:00.000,230002,,2021-03-08 15:24:16.435,2021-03-08 15:22:41.336,71,1.2801582,52.33,2.64,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-08 15:22:59.999,f933571c-aa68-9022-8f39-f86f75c9e35c,
7396,4,0,10,2021-03-09 17:02:00.000,230002,,2021-03-09 17:07:14.318,2021-03-09 17:07:14.317,10,0.9166667,6.78,0.39,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 17:02:59.999,31305e53-a0d2-c003-0cec-9838b6d54a98,
8043,4,0,12,2021-03-09 10:38:00.000,230002,,2021-03-09 10:44:17.274,2021-03-09 10:44:17.274,12,1.0555556,8.49,0.45,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 10:38:59.999,c32df154-70df-df9a-32c2-d067936b4559,
58671,4,0,93,2021-03-09 13:26:00.000,,,2021-03-09 13:35:03.242,2021-03-09 13:35:03.242,93,1.1666666,68.45,3.66,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 13:27:00.000,338e0066-b504-40ff-b721-c08137ee38b0,
41916,4,0,65,2021-03-08 15:23:00.000,,,2021-03-08 15:24:50.746,2021-03-08 15:24:50.746,72,1.2777778,53.56,2.77,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-08 15:24:00.000,1816cef8-a252-41e7-86ce-1c813e4bb9ea,
6294,4,0,15,2021-03-09 17:06:00.000,230002,,2021-03-09 17:07:14.325,2021-03-09 17:07:14.325,15,1.9444444,12.24,0.5,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 17:06:59.999,9ab8859a-fe34-e2ff-319d-6bd22c53d9bc,
7338,4,0,14,2021-03-08 19:21:00.000,230002,,2021-03-08 19:23:04.320,2021-03-08 19:23:04.320,14,1.4444444,10.6,0.46,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-08 19:21:59.999,b3642e44-7a63-e3ea-e9b6-d98c2bde3cac,
6857,4,0,15,2021-03-08 15:24:00.000,,,2021-03-08 15:24:50.986,2021-03-08 15:24:50.986,15,1.6944444,11.62,0.52,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-08 15:25:00.000,31e24490-fd47-4d29-91b0-eb1c73bee7f6,
7911,4,0,13,2021-03-09 17:07:00.000,230002,,2021-03-09 17:08:08.314,2021-03-09 17:08:08.314,13,1.1944444,9.45,0.45,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 17:07:59.999,b4c6ae52-a42f-19c0-f4bc-c278be378588,
4030,4,0,10,2021-03-09 10:44:00.000,230002,,2021-03-09 10:44:17.281,2021-03-09 10:44:17.281,10,2.1388888,8.62,0.33,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 10:44:59.999,b374d2be-9710-54a0-3560-dbd3a05a1963,
14165,4,0,26,2021-03-08 19:24:00.000,230002,,2021-03-08 19:35:00.081,2021-03-08 19:24:45.361,26,1.4012424,19.85,0.92,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-08 19:24:59.999,b44993bf-e669-1579-28ed-3bc83fb74a0f,
39279,4,0,73,2021-03-08 15:23:00.000,230002,,2021-03-08 15:24:16.447,2021-03-08 15:24:16.447,73,1.2777778,50.19,2.48,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-08 15:23:59.999,63727992-46f8-98e3-af24-c30ee38eee96,
6706,4,0,11,2021-03-09 17:09:00.000,230002,,2021-03-09 17:09:29.496,2021-03-09 17:09:29.495,11,1.1944444,8.01,0.42,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 17:09:59.999,bff2e61d-8a23-777d-d1df-55ea9098a557,
12390,4,0,20,2021-03-09 13:27:00.000,,,2021-03-09 13:35:03.351,2021-03-09 13:35:03.351,20,1.1944444,14.8,0.8,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 13:28:00.000,a7f08998-3d1a-4674-aac6-0cb8d2c3b420,
6588,4,0,12,2021-03-09 10:46:00.000,230002,,2021-03-09 10:52:27.280,2021-03-09 10:52:27.280,12,1.3888888,9.15,0.37,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 10:46:59.999,59f633c3-6b11-c858-b751-0c18b4c113c7,
12779,4,0,23,2021-03-08 19:43:00.000,230002,,2021-03-08 19:44:36.196,2021-03-08 19:43:04.429,23,1.3405086,17.131,0.87,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-08 19:43:59.999,355a830b-1dd7-9a5d-d669-557caea8e456,
6498,4,0,13,2021-03-09 17:29:00.000,230002,,2021-03-09 17:35:01.115,2021-03-09 17:35:01.115,13,1.5833334,10.29,0.42,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 17:29:59.999,f800d9db-0600-e442-1425-b0a94e954504,
7436,4,0,11,2021-03-09 13:30:00.000,230002,,2021-03-09 13:35:01.126,2021-03-09 13:35:01.126,11,1.0555556,7.85,0.4,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 13:30:59.999,33249026-0a87-7ab8-c81b-53d6db208c89,
32822,4,0,56,2021-03-08 15:33:00.000,,,2021-03-08 15:35:03.228,2021-03-08 15:35:03.228,56,1.2777778,41.94,2.18,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-08 15:34:00.000,a42aea37-0136-4792-9a63-6a5564d20bb7,
7827,4,0,11,2021-03-09 17:41:00.000,230002,,2021-03-09 17:42:41.020,2021-03-09 17:42:41.020,11,0.9722222,7.61,0.4,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 17:41:59.999,626bba0a-e3e1-6496-002f-115ddb941018,
7418,4,0,10,2021-03-08 19:47:00.000,230002,,2021-03-08 19:48:27.306,2021-03-08 19:48:27.305,10,0.9166667,6.8,0.39,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-08 19:47:59.999,a0302e7f-d9ee-4590-a1f2-9ca5db7d546c,
4860,4,0,10,2021-03-09 10:52:00.000,230002,,2021-03-09 10:52:27.701,2021-03-09 10:52:27.700,10,1.5555556,7.561,0.3,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 10:52:59.999,ac56f5ac-cab4-3666-67b0-ea237b585c99,
5542,4,0,10,2021-03-09 13:32:00.000,230002,,2021-03-09 13:35:01.137,2021-03-09 13:35:01.137,10,1.3333334,7.39,0.35,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 13:32:59.999,dcf9bff4-26bc-34af-ee4e-f4524fe87139,
10607,4,0,21,2021-03-09 17:42:00.000,230002,,2021-03-09 17:42:41.062,2021-03-09 17:42:41.061,21,1.5555556,16.5,0.68,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 17:42:59.999,3473fd2a-7a37-5488-50de-e661b75020d5,
12517,4,0,17,2021-03-08 20:22:00.000,,,2021-03-08 20:23:40.284,2021-03-08 20:23:40.284,17,0.97222215,12.17,0.66,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-08 20:23:00.000,6f539255-c61b-4f27-96fa-142354ce2ffa,
60000,4,0,107,2021-03-08 15:34:00.000,,,2021-03-08 15:35:03.376,2021-03-08 15:35:03.376,107,1.3473333,80.84,4.28,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-08 15:35:00.000,28f9cccd-7059-4747-9fbc-9b505d54d837,
9055,4,0,17,2021-03-09 10:59:00.000,230002,,2021-03-09 11:01:13.409,2021-03-09 11:01:13.409,17,1.4444444,13.08,0.61,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 10:59:59.999,e6c434da-29d5-d405-10cc-8cee3c739ba7,
21380,4,0,23,2021-03-09 13:29:00.000,,,2021-03-09 13:35:03.503,2021-03-09 13:35:03.503,44,1.2777778,27.32,1.69,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 13:30:00.000,bc178553-b94f-49a1-91a3-4ee3bd24cbc9,
5980,4,0,10,2021-03-09 17:54:00.000,230002,,2021-03-09 17:55:01.146,2021-03-09 17:55:01.146,10,1.2222222,7.31,0.34,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 17:54:59.999,883e414e-e1af-8ad7-1853-1be4145cde26,
27457,4,0,39,2021-03-09 13:30:00.000,,,2021-03-09 13:35:03.659,2021-03-09 13:35:03.659,39,1.0277778,28.22,1.47,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 13:31:00.000,3ecdcfe3-13f9-4362-9b34-0b1b8ba58bbb,
4599,4,0,7,2021-03-08 20:23:00.000,,,2021-03-08 20:23:40.359,2021-03-08 20:23:40.359,7,1.1111112,5.11,0.25,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-08 20:24:00.000,e3ff12c4-1bb2-4687-9a25-6eea0939e957,
5511,4,0,12,2021-03-09 11:01:00.000,230002,,2021-03-09 11:01:14.195,2021-03-09 11:01:13.415,12,2.3333333,12.859,0.37,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 11:01:59.999,4ee4d934-1127-78ed-4086-2ef494780bd0,
6870,4,0,12,2021-03-09 17:55:00.000,230002,,2021-03-09 18:08:24.536,2021-03-09 18:08:24.534,12,1.3055556,8.97,0.39,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 17:55:59.999,ca8bed4c-dead-9492-4730-0a41e99c5043,
6015,4,0,9,2021-03-08 08:48:00.000,230002,,2021-03-08 08:49:33.358,2021-03-08 08:49:33.358,9,1.0555556,6.35,0.36,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-08 08:48:59.999,da46be56-d3c3-173a-fded-5619ecf40443,
48717,4,0,87,2021-03-08 15:35:00.000,,,2021-03-08 15:37:09.256,2021-03-08 15:37:09.256,87,1.3611112,66.31,3.36,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-08 15:36:00.000,ed378173-1747-4b30-bc45-d491361e491f,
13693,4,0,25,2021-03-09 11:07:00.000,,,2021-03-09 11:15:03.126,2021-03-09 11:07:05.058,25,1.3911762,19.05,0.88,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 11:08:00.000,6efdd272-d2f7-4f97-8796-16afc2e118b8,
6769,4,4,13,2021-03-09 04:33:00.000,230002,,2021-03-09 04:34:56.437,2021-03-09 04:34:56.437,17,2.1388888,14.48,0.69,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 04:33:59.999,1f25c6ad-b137-3339-e9b9-089a1c2fe2ab,
32269,4,0,29,2021-03-09 13:31:00.000,,,2021-03-09 13:35:03.768,2021-03-09 13:35:03.768,43,0.9166667,29.58,1.78,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 13:32:00.000,b9033912-f9dd-4515-ac2e-09ca07510801,
9251,4,0,15,2021-03-09 18:24:00.000,,,2021-03-09 18:24:46.297,2021-03-09 18:24:46.297,15,1.1944444,11.05,0.54,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 18:25:00.000,8cb889db-5e93-4eac-b4f7-d49888a7dddf,
18936,4,0,32,2021-03-08 15:36:00.000,,,2021-03-08 15:37:09.307,2021-03-08 15:37:09.307,32,1.25,23.67,1.22,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-08 15:37:00.000,7b204133-09dc-4a99-afe3-aec488d93bc1,
60000,4,0,91,2021-03-09 13:32:00.000,,,2021-03-09 13:35:03.882,2021-03-09 13:35:03.882,97,1.1538333,69.23,4.24,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 13:33:00.000,ff9c0b3c-9df5-4af3-95d5-4539b37e8deb,
35055,4,0,39,2021-03-09 18:25:00.000,,,2021-03-09 18:30:01.713,2021-03-09 18:30:01.713,84,1.5555556,54.53,2.72,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 18:26:00.000,b6e1b8c1-7004-46b5-ab53-058367f19216,
18968,4,0,30,2021-03-09 11:08:00.000,,,2021-03-09 11:15:03.242,2021-03-09 11:15:03.242,30,1.1666666,22.13,1.14,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 11:09:00.000,faed9287-b88a-4594-b229-a9981c747e7c,
8459,4,0,13,2021-03-09 04:34:00.000,230002,,2021-03-09 04:34:56.449,2021-03-09 04:34:56.447,13,1.1111112,9.4,0.54,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 04:34:59.999,c189ed08-d55d-6b90-cfcc-4458a3005f57,
55269,4,0,84,2021-03-09 13:33:00.000,,,2021-03-09 13:35:03.971,2021-03-09 13:35:03.971,84,1.1111112,61.41,3.35,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 13:34:00.000,d7c3b52b-9bf1-4bf9-bb22-cd15752eb1ce,
6831,4,0,11,2021-03-09 18:26:00.000,,,2021-03-09 18:30:01.782,2021-03-09 18:30:01.782,11,1.1944444,8.16,0.41,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 18:27:00.000,079a3a50-4aa9-49eb-86ff-ec0c57e329dd,
32644,4,0,60,2021-03-09 04:35:00.000,230002,,2021-03-09 04:49:41.312,2021-03-09 04:49:41.312,60,1.3888888,45.34,2.18,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 04:35:59.999,8af48fe7-7838-4591-57ed-1caf24de7c14,
29112,4,0,27,2021-03-09 11:10:00.000,,,2021-03-09 11:15:03.334,2021-03-09 11:15:03.334,64,1.25,36.39,2.47,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 11:11:00.000,faeb6354-e126-40f7-8305-a7c4275f066c,
10242,4,0,13,2021-03-09 13:38:00.000,230002,,2021-03-09 13:39:08.288,2021-03-09 13:39:08.287,13,0.8611111,8.82,0.57,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 13:38:59.999,65ea00f4-6333-77ed-6638-9caac82380a9,
25732,4,0,29,2021-03-09 18:27:00.000,,,2021-03-09 18:30:01.848,2021-03-09 18:30:01.848,52,1.3333334,34.31,2.91,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 18:28:00.000,d4007a9a-9f26-4c56-b469-bcdef7c9bb5b,
7861,4,0,10,2021-03-09 13:40:00.000,230002,,2021-03-09 13:41:08.331,2021-03-09 13:41:08.331,10,0.8611111,6.77,0.37,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 13:40:59.999,dcf9b8b7-0dbe-d6b0-be8d-9a652239d613,
10071,4,0,17,2021-03-09 18:24:00.000,230002,,2021-03-09 18:26:14.272,2021-03-09 18:26:14.270,17,1.2222222,12.31,0.57,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 18:24:59.999,65f45b5d-2076-fdcb-5bcf-b4070ff5f90f,
60000,4,0,108,2021-03-08 15:37:00.000,,,2021-03-08 15:39:07.160,2021-03-08 15:37:09.363,108,1.3664998,81.98999,4.18,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-08 15:38:00.000,2aef0913-f75c-4f5a-8945-c4a5830eb712,
9986,4,0,17,2021-03-09 11:11:00.000,,,2021-03-09 11:15:03.430,2021-03-09 11:15:03.430,17,1.2777778,12.76,0.65,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 11:12:00.000,5caa9e12-ff05-4cdf-af00-924186b45a8b,
10230,4,0,17,2021-03-09 04:36:00.000,230002,,2021-03-09 04:49:41.322,2021-03-09 04:49:41.322,17,1.1944444,12.22,0.64,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 04:36:59.999,aa14b2b8-4da4-611e-3814-d5e5678ca88a,
17032,4,0,31,2021-03-09 18:25:00.000,230002,,2021-03-09 18:26:14.286,2021-03-09 18:26:14.286,31,1.3333334,22.71,1.23,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 18:25:59.999,cee775ce-e047-c3ce-0bb8-a6d076eb5957,
10894,4,0,16,2021-03-09 13:43:00.000,,,2021-03-09 13:43:33.313,2021-03-09 13:43:33.313,16,1.0555556,11.5,0.59,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 13:44:00.000,c2ba07f7-39e5-49bc-802d-eefc10832e26,
13310,4,0,25,2021-03-08 08:57:00.000,230002,,2021-03-08 09:00:29.478,2021-03-08 08:57:21.358,25,1.4041468,18.69,0.9,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-08 08:57:59.999,86853a05-e490-f3d1-ae95-b73df697d4f2,
44685,4,0,54,2021-03-09 11:12:00.000,,,2021-03-09 11:15:03.563,2021-03-09 11:15:03.563,75,1.1111112,49.65,3.72,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 11:13:00.000,815b7cc8-71d5-49e2-9fe9-57b773754aa9,
5150,4,0,10,2021-03-09 14:05:00.000,230002,,2021-03-09 14:05:15.454,2021-03-09 14:05:15.453,10,1.4444444,7.44,0.4,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 14:05:59.999,a91e229c-117c-bf8d-350b-2bc9a1f30ef9,
14428,4,0,15,2021-03-09 18:32:00.000,,,2021-03-09 18:35:01.035,2021-03-09 18:35:01.035,22,1.0555556,15.23,0.92,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 18:33:00.000,2bf674e2-379c-4389-9828-d527b6c77e18,
59693,4,0,107,2021-03-08 15:38:00.000,,,2021-03-08 15:39:07.271,2021-03-08 15:39:07.271,107,1.3611112,81.25,4.24,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-08 15:39:00.000,a7227233-a725-473a-b79e-0d39b9a7f0cc,
16594,4,0,27,2021-03-08 08:59:00.000,230002,,2021-03-08 09:00:29.484,2021-03-08 09:00:29.483,27,1.1666666,19.36,0.97,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-08 08:59:59.999,dfcca94e-d351-ac5f-3bb8-dcca98abbfd3,
19215,4,0,36,2021-03-09 11:08:00.000,230002,,2021-03-09 11:09:13.330,2021-03-09 11:09:13.330,36,1.4722222,28.29,1.34,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 11:08:59.999,5cc9e384-020d-b059-91ef-05bf30f0c308,
5051,4,0,11,2021-03-09 14:06:00.000,230002,,2021-03-09 14:06:24.312,2021-03-09 14:06:24.312,11,1.75,8.84,0.34,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 14:06:59.999,d8471d47-ffdc-239d-df7c-1ce787ed72bf,
28603,4,0,47,2021-03-09 18:34:00.000,,,2021-03-09 18:35:01.131,2021-03-09 18:35:01.131,47,1.2222222,34.96,1.81,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 18:35:00.000,432b0903-01bb-4a1a-aed9-ff96b91c89af,
21836,4,0,28,2021-03-09 14:08:00.000,230002,,2021-03-09 14:09:46.455,2021-03-09 14:09:46.450,28,0.8888889,19.41,1.17,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 14:08:59.999,f7f8b1bb-d327-c22f-adc4-c94db361cc7c,
11108,4,0,14,2021-03-09 11:09:00.000,230002,,2021-03-09 11:11:20.311,2021-03-09 11:11:20.310,18,1.1666666,12.96,0.6,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 11:09:59.999,b3c18dd1-4146-daff-6145-8bc85cb8c131,
6393,4,0,10,2021-03-09 04:38:00.000,230002,,2021-03-09 04:49:41.327,2021-03-09 04:49:41.327,11,1.2777778,8.17,0.39,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 04:38:59.999,aff662f3-3476-c0ac-ca95-7c72e09cb651,
14218,4,0,24,2021-03-09 18:35:00.000,,,2021-03-09 18:35:14.930,2021-03-09 18:35:01.453,24,1.2582458,17.89,0.96000016,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 18:36:00.000,77f21e8c-dcb5-49c1-9777-42b0cca47636,
7861,4,0,10,2021-03-08 09:08:00.000,230002,,2021-03-08 09:08:54.334,2021-03-08 09:08:54.334,10,0.8611111,6.77,0.37,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-08 09:08:59.999,f6680e71-7296-a102-454b-cdf98ad784e7,
8651,4,0,11,2021-03-09 14:10:00.000,230002,,2021-03-09 14:13:24.020,2021-03-09 14:13:24.020,11,0.8611111,7.45,0.41,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 14:10:59.999,bf88b816-ca70-6278-c55c-c8294ef4c959,
9322,4,0,14,2021-03-08 15:32:00.000,230002,,2021-03-08 15:33:03.425,2021-03-08 15:33:03.425,14,1.0555556,9.84,0.61,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-08 15:32:59.999,85f0771d-35aa-0b0a-a8e2-4f1c34d2541a,
11746,4,0,19,2021-03-09 18:36:00.000,,,2021-03-09 18:38:31.022,2021-03-09 18:38:31.022,19,1.1944444,14.03,0.69,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 18:37:00.000,77ebe143-af3c-4c6c-9493-7d0a325bf936,
29992,4,0,54,2021-03-09 04:45:00.000,230002,,2021-03-09 04:49:41.339,2021-03-09 04:49:41.338,53,1.3333334,39.99,1.87,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 04:45:59.999,e1ee8bdc-6663-b6f0-3d47-8c221e6795e4,
17329,4,20,29,2021-03-09 11:10:00.000,230002,,2021-03-09 11:11:20.317,2021-03-09 11:11:20.317,45,2.2222223,38.51,2.31,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 11:10:59.999,a84e2cd5-baa1-e923-3081-803b3159fac1,
8955,4,0,12,2021-03-08 09:10:00.000,230002,,2021-03-08 09:10:22.850,2021-03-08 09:10:22.331,12,0.9189985,8.23,0.49,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-08 09:10:59.999,be3f9b6f-4dfd-35f6-4de4-575506067664,
35813,4,0,67,2021-03-08 15:33:00.000,230002,,2021-03-08 15:34:02.468,2021-03-08 15:33:14.969,67,1.4232237,50.971,2.39,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-08 15:33:59.999,b576e29c-ef81-1b76-5e94-9b9f9ea1cbf8,
56612,4,0,76,2021-03-09 11:13:00.000,,,2021-03-09 11:15:03.699,2021-03-09 11:15:03.699,76,0.9722222,55.04,2.89,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 11:14:00.000,c48f0a1c-2fec-4d4a-a2ba-87adb34fabfe,
16486,4,0,27,2021-03-09 18:37:00.000,,,2021-03-09 18:38:31.150,2021-03-09 18:38:31.150,27,1.2222222,20.15,1.08,UTC+0100,F5JW66Upzd,com.sec.android.app.shealth,2021-03-09 18:38:00.000,d5f3104f-1f07-4192-991f-c47728ab1d0d,
23407,4,0,43,2021-03-09 04:46:00.000,230002,,2021-03-09 04:49:41.371,2021-03-09 04:49:41.364,43,1.3611112,31.86,1.61,UTC+0100,ltHsc2Rtmp,com.sec.android.app.shealth,2021-03-09 04:46:59.999,1e5ace1b-cae6-ab25-e5fa-b03ff38af2fc,
