com.samsung.shealth.tracker.pedometer_day_summary,6156001,5
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
9953,67d8219e-2428-458e-a75c-f1afaf2f1510.binning_data.json,5812480,6000,60,2020-11-22 22:44:11.139,com.sec.android.app.shealth,2020-11-21 23:43:52.989,67d8219e-2428-458e-a75c-f1afaf2f1510.source_info.json,1.2668598,7363.598,388.94998,9893,VfS0qUERdZ,com.sec.android.app.shealth,0,67d8219e-2428-458e-a75c-f1afaf2f1510.achievement.json,67d8219e-2428-458e-a75c-f1afaf2f1510,1606003200000,
6534,d24a5e10-db07-41be-b8b5-1c179eca0efc.binning_data.json,3804374,6000,65,2021-01-21 16:14:25.965,com.sec.android.app.shealth,2021-01-20 01:47:43.607,d24a5e10-db07-41be-b8b5-1c179eca0efc.source_info.json,1.2622418,4802.041,249.06,6469,VfS0qUERdZ,com.sec.android.app.shealth,0,d24a5e10-db07-41be-b8b5-1c179eca0efc.achievement.json,d24a5e10-db07-41be-b8b5-1c179eca0efc,1611100800000,
5207,49a6b593-181e-47b3-a647-e32f34c57a43.binning_data.json,3192268,6000,16,2020-11-24 20:58:11.645,com.sec.android.app.shealth,2020-11-24 08:26:47.669,49a6b593-181e-47b3-a647-e32f34c57a43.source_info.json,1.1898373,3798.28,199.25,5191,VfS0qUERdZ,com.sec.android.app.shealth,0,49a6b593-181e-47b3-a647-e32f34c57a43.achievement.json,49a6b593-181e-47b3-a647-e32f34c57a43,1606176000000,
13657,e73b2974-88e3-450e-b457-9d978e259608.binning_data.json,8207800,6000,35,2021-02-17 21:19:47.115,com.sec.android.app.shealth,2021-02-17 05:03:23.943,e73b2974-88e3-450e-b457-9d978e259608.source_info.json,1.2222493,10031.979,524.74,13622,VfS0qUERdZ,com.sec.android.app.shealth,0,e73b2974-88e3-450e-b457-9d978e259608.achievement.json,e73b2974-88e3-450e-b457-9d978e259608,1613520000000,
11281,291937be-d27c-482e-bc60-18c6e94449df.binning_data.json,6856063,6000,0,2021-02-17 23:00:01.601,com.sec.android.app.shealth,2021-02-17 23:00:01.601,,1.2069886,8275.19,448.0,11281,F5JW66Upzd,com.sec.android.app.shealth,0,291937be-d27c-482e-bc60-18c6e94449df.achievement.json,291937be-d27c-482e-bc60-18c6e94449df,1613520000000,
3345,6b04d78f-504f-40fb-93fb-40729e7f8f91.binning_data.json,2005056,6000,0,2021-01-20 23:00:01.612,com.sec.android.app.shealth,2021-01-20 23:00:01.612,,1.2191626,2444.49,132.33,3345,F5JW66Upzd,com.sec.android.app.shealth,0,6b04d78f-504f-40fb-93fb-40729e7f8f91.achievement.json,6b04d78f-504f-40fb-93fb-40729e7f8f91,1611100800000,
7323,e2bb29aa-7fe8-426d-8e8f-1f2e8722e9d4.binning_data.json,4404916,6000,12,2020-11-26 21:35:02.470,com.sec.android.app.shealth,2020-11-26 02:46:02.764,e2bb29aa-7fe8-426d-8e8f-1f2e8722e9d4.source_info.json,1.2302502,5419.149,282.33,7311,VfS0qUERdZ,com.sec.android.app.shealth,0,e2bb29aa-7fe8-426d-8e8f-1f2e8722e9d4.achievement.json,e2bb29aa-7fe8-426d-8e8f-1f2e8722e9d4,1606348800000,
5921,97cf5c0b-41d0-468b-9e2a-5b7cead3a837.binning_data.json,3412585,6000,65,2021-01-21 23:00:03.269,com.sec.android.app.shealth,2021-01-20 23:00:03.248,,1.2716987,4339.781,217.95,5856,ltHsc2Rtmp,com.sec.android.app.shealth,0,97cf5c0b-41d0-468b-9e2a-5b7cead3a837.achievement.json,97cf5c0b-41d0-468b-9e2a-5b7cead3a837,1611100800000,
12406,0fda3653-8d61-4841-8d99-36f7f83904f0.binning_data.json,7432313,6000,35,2021-02-17 23:00:04.050,com.sec.android.app.shealth,2021-02-17 23:00:04.050,,1.2203114,9069.737,438.52,12371,ltHsc2Rtmp,com.sec.android.app.shealth,0,0fda3653-8d61-4841-8d99-36f7f83904f0.achievement.json,0fda3653-8d61-4841-8d99-36f7f83904f0,1613520000000,
5361,1256b86b-b7ed-4b1b-a3fa-a3e73443806f.binning_data.json,3377796,6000,24,2020-11-28 21:35:02.671,com.sec.android.app.shealth,2020-11-28 08:05:13.727,1256b86b-b7ed-4b1b-a3fa-a3e73443806f.source_info.json,1.1413926,3855.392,202.43,5337,VfS0qUERdZ,com.sec.android.app.shealth,0,1256b86b-b7ed-4b1b-a3fa-a3e73443806f.achievement.json,1256b86b-b7ed-4b1b-a3fa-a3e73443806f,1606521600000,
5093,8c6170bb-54da-43ba-88b6-f4c32c94abe9.binning_data.json,2931889,6000,31,2021-02-18 22:11:39.302,com.sec.android.app.shealth,2021-02-18 05:26:21.631,8c6170bb-54da-43ba-88b6-f4c32c94abe9.source_info.json,1.2717873,3728.74,193.92,5062,VfS0qUERdZ,com.sec.android.app.shealth,0,8c6170bb-54da-43ba-88b6-f4c32c94abe9.achievement.json,8c6170bb-54da-43ba-88b6-f4c32c94abe9,1613606400000,
5174,0d0c0023-efc0-4255-9f85-4218d3f9b6df.binning_data.json,3021769,6000,46,2021-01-22 03:00:05.642,com.sec.android.app.shealth,2021-01-21 05:53:47.670,0d0c0023-efc0-4255-9f85-4218d3f9b6df.source_info.json,1.2713877,3841.84,195.47,5128,VfS0qUERdZ,com.sec.android.app.shealth,0,0d0c0023-efc0-4255-9f85-4218d3f9b6df.achievement.json,0d0c0023-efc0-4255-9f85-4218d3f9b6df,1611187200000,
2833,aa5f61ee-327a-45ab-8d97-5d8d546f5e4b.binning_data.json,1636422,6000,5,2021-02-18 23:00:01.501,com.sec.android.app.shealth,2021-02-18 23:00:01.501,,1.2593138,2060.77,112.56,2828,F5JW66Upzd,com.sec.android.app.shealth,0,aa5f61ee-327a-45ab-8d97-5d8d546f5e4b.achievement.json,aa5f61ee-327a-45ab-8d97-5d8d546f5e4b,1613606400000,
4568,51676fe2-6362-40cd-aa9e-5380d2e19170.binning_data.json,2841142,6000,20,2020-11-30 21:05:53.514,com.sec.android.app.shealth,2020-11-29 23:31:21.361,51676fe2-6362-40cd-aa9e-5380d2e19170.source_info.json,1.179711,3351.727,173.20999,4548,VfS0qUERdZ,com.sec.android.app.shealth,0,51676fe2-6362-40cd-aa9e-5380d2e19170.achievement.json,51676fe2-6362-40cd-aa9e-5380d2e19170,1606694400000,
2825,efa96726-cd0f-492d-9e72-e540a94b151a.binning_data.json,1739107,6000,0,2021-01-21 23:00:01.493,com.sec.android.app.shealth,2021-01-21 23:00:01.493,,1.1897773,2069.15,108.43,2825,F5JW66Upzd,com.sec.android.app.shealth,0,efa96726-cd0f-492d-9e72-e540a94b151a.achievement.json,efa96726-cd0f-492d-9e72-e540a94b151a,1611187200000,
3322,7eec390e-a2ba-47e9-af19-8456c169faf5.binning_data.json,1936232,6000,26,2021-02-18 23:00:03.730,com.sec.android.app.shealth,2021-02-18 23:00:03.730,,1.2618684,2443.27,122.27,3296,ltHsc2Rtmp,com.sec.android.app.shealth,0,7eec390e-a2ba-47e9-af19-8456c169faf5.achievement.json,7eec390e-a2ba-47e9-af19-8456c169faf5,1613606400000,
4443,366df0d7-1913-43ca-bd66-4a8cfb719d20.binning_data.json,2546013,6000,46,2021-01-22 23:00:04.280,com.sec.android.app.shealth,2021-01-21 23:00:03.265,,1.2968116,3301.7,164.31,4397,ltHsc2Rtmp,com.sec.android.app.shealth,0,366df0d7-1913-43ca-bd66-4a8cfb719d20.achievement.json,366df0d7-1913-43ca-bd66-4a8cfb719d20,1611187200000,
5309,d81023b5-0c3b-4222-b3cf-a9e3b5b8ff16.binning_data.json,3242678,6000,25,2020-12-02 21:08:50.783,com.sec.android.app.shealth,2020-12-02 03:05:34.354,d81023b5-0c3b-4222-b3cf-a9e3b5b8ff16.source_info.json,1.1981887,3885.34,205.37,5284,VfS0qUERdZ,com.sec.android.app.shealth,0,d81023b5-0c3b-4222-b3cf-a9e3b5b8ff16.achievement.json,d81023b5-0c3b-4222-b3cf-a9e3b5b8ff16,1606867200000,
6640,0ea65c05-eccf-4bdf-af57-9d2fe20c83c0.binning_data.json,4121076,6000,47,2020-12-05 03:56:21.627,com.sec.android.app.shealth,2020-12-04 00:55:01.702,0ea65c05-eccf-4bdf-af57-9d2fe20c83c0.source_info.json,1.177865,4854.071,253.86,6593,VfS0qUERdZ,com.sec.android.app.shealth,0,0ea65c05-eccf-4bdf-af57-9d2fe20c83c0.achievement.json,0ea65c05-eccf-4bdf-af57-9d2fe20c83c0,1607040000000,
7426,36c921a2-e5f8-431a-9ed0-a7deb8d0e48e.binning_data.json,4352249,6000,51,2021-02-19 21:15:03.405,com.sec.android.app.shealth,2021-02-19 04:19:42.925,36c921a2-e5f8-431a-9ed0-a7deb8d0e48e.source_info.json,1.2514105,5446.451,283.71,7375,VfS0qUERdZ,com.sec.android.app.shealth,0,36c921a2-e5f8-431a-9ed0-a7deb8d0e48e.achievement.json,36c921a2-e5f8-431a-9ed0-a7deb8d0e48e,1613692800000,
4393,9b2fe1dd-bd77-49e3-bf10-8f1c02e50685.binning_data.json,2584078,6000,45,2021-01-22 23:09:29.455,com.sec.android.app.shealth,2021-01-22 03:00:05.067,9b2fe1dd-bd77-49e3-bf10-8f1c02e50685.source_info.json,1.2526826,3237.03,164.42,4348,VfS0qUERdZ,com.sec.android.app.shealth,0,9b2fe1dd-bd77-49e3-bf10-8f1c02e50685.achievement.json,9b2fe1dd-bd77-49e3-bf10-8f1c02e50685,1611273600000,
5392,b74b55f4-2e05-4ac1-8e5f-ccbc103ec766.binning_data.json,3234747,6000,0,2021-02-19 23:00:01.590,com.sec.android.app.shealth,2021-02-19 23:00:01.590,,1.213736,3926.13,211.44,5392,F5JW66Upzd,com.sec.android.app.shealth,0,b74b55f4-2e05-4ac1-8e5f-ccbc103ec766.achievement.json,b74b55f4-2e05-4ac1-8e5f-ccbc103ec766,1613692800000,
2064,88b5af86-d352-4610-b5a5-9fe166e2dae7.binning_data.json,1284377,6000,0,2021-01-22 23:00:02.627,com.sec.android.app.shealth,2021-01-22 23:00:02.627,,1.1570816,1486.13,78.28,2064,F5JW66Upzd,com.sec.android.app.shealth,0,88b5af86-d352-4610-b5a5-9fe166e2dae7.achievement.json,88b5af86-d352-4610-b5a5-9fe166e2dae7,1611273600000,
4440,d1437d82-c421-49e6-afa7-380610658313.binning_data.json,2810714,6000,32,2020-12-06 21:06:31.536,com.sec.android.app.shealth,2020-12-06 08:30:20.222,d1437d82-c421-49e6-afa7-380610658313.source_info.json,1.1294459,3174.55,167.22,4408,VfS0qUERdZ,com.sec.android.app.shealth,0,d1437d82-c421-49e6-afa7-380610658313.achievement.json,d1437d82-c421-49e6-afa7-380610658313,1607212800000,
3790,8192b704-5f8d-4168-80f9-21c3cc12024f.binning_data.json,2192409,6000,50,2021-01-23 23:00:03.084,com.sec.android.app.shealth,2021-01-22 23:00:04.289,,1.282995,2812.85,140.28,3740,ltHsc2Rtmp,com.sec.android.app.shealth,0,8192b704-5f8d-4168-80f9-21c3cc12024f.achievement.json,8192b704-5f8d-4168-80f9-21c3cc12024f,1611273600000,
6412,22b8307e-b8d2-45e7-ad02-4bf5ba95514d.binning_data.json,3681475,6000,51,2021-02-19 23:00:04.050,com.sec.android.app.shealth,2021-02-19 23:00:04.050,,1.2739923,4690.171,235.5,6361,ltHsc2Rtmp,com.sec.android.app.shealth,0,22b8307e-b8d2-45e7-ad02-4bf5ba95514d.achievement.json,22b8307e-b8d2-45e7-ad02-4bf5ba95514d,1613692800000,
6788,d176cfc7-9217-49b6-8c37-90a8d44a1c21.binning_data.json,3991013,6000,71,2020-12-08 21:35:01.716,com.sec.android.app.shealth,2020-12-08 03:53:26.417,d176cfc7-9217-49b6-8c37-90a8d44a1c21.source_info.json,1.2497532,4987.782,261.38,6717,VfS0qUERdZ,com.sec.android.app.shealth,0,d176cfc7-9217-49b6-8c37-90a8d44a1c21.achievement.json,d176cfc7-9217-49b6-8c37-90a8d44a1c21,1607385600000,
18722,3ddba060-4ad0-40a9-b182-d183e9994875.binning_data.json,11302411,6000,78,2021-02-20 21:56:19.568,com.sec.android.app.shealth,2021-02-19 23:59:02.496,3ddba060-4ad0-40a9-b182-d183e9994875.source_info.json,1.2187965,13775.34,721.71,18644,VfS0qUERdZ,com.sec.android.app.shealth,0,3ddba060-4ad0-40a9-b182-d183e9994875.achievement.json,3ddba060-4ad0-40a9-b182-d183e9994875,1613779200000,
4742,56b47e47-1d1c-490d-8413-787051599c2f.binning_data.json,2782244,6000,55,2021-01-24 06:55:52.483,com.sec.android.app.shealth,2021-01-22 23:09:28.909,56b47e47-1d1c-490d-8413-787051599c2f.source_info.json,1.2598354,3505.17,177.71,4687,VfS0qUERdZ,com.sec.android.app.shealth,0,56b47e47-1d1c-490d-8413-787051599c2f.achievement.json,56b47e47-1d1c-490d-8413-787051599c2f,1611360000000,
1995,03625d5f-44b6-4c85-8b52-0350cbc1242c.binning_data.json,1284092,6000,0,2021-01-23 23:00:01.467,com.sec.android.app.shealth,2021-01-23 23:00:01.467,,1.1147636,1431.46,76.56,1995,F5JW66Upzd,com.sec.android.app.shealth,0,03625d5f-44b6-4c85-8b52-0350cbc1242c.achievement.json,03625d5f-44b6-4c85-8b52-0350cbc1242c,1611360000000,
10528,a6225bfb-5f99-4e96-9d64-84b6d9d9b9fe.binning_data.json,6013464,6000,62,2020-12-10 21:18:09.598,com.sec.android.app.shealth,2020-12-10 01:34:57.723,a6225bfb-5f99-4e96-9d64-84b6d9d9b9fe.source_info.json,1.3103276,7879.61,394.31,10466,VfS0qUERdZ,com.sec.android.app.shealth,0,a6225bfb-5f99-4e96-9d64-84b6d9d9b9fe.achievement.json,a6225bfb-5f99-4e96-9d64-84b6d9d9b9fe,1607558400000,
16013,38ea1df2-70fc-4b98-be99-c273a0afc350.binning_data.json,9852684,6000,8,2021-02-20 23:00:01.671,com.sec.android.app.shealth,2021-02-20 23:00:01.671,,1.1955655,11779.53,634.43,16005,F5JW66Upzd,com.sec.android.app.shealth,0,38ea1df2-70fc-4b98-be99-c273a0afc350.achievement.json,38ea1df2-70fc-4b98-be99-c273a0afc350,1613779200000,
4133,cb2983d3-133c-4e50-8eb3-dbaf5774a1d8.binning_data.json,2369022,6000,70,2021-01-24 23:00:03.364,com.sec.android.app.shealth,2021-01-23 23:00:03.096,,1.2978098,3074.54,153.92,4063,ltHsc2Rtmp,com.sec.android.app.shealth,0,cb2983d3-133c-4e50-8eb3-dbaf5774a1d8.achievement.json,cb2983d3-133c-4e50-8eb3-dbaf5774a1d8,1611360000000,
17261,51312539-d7ad-4d38-b47c-239cc90ff0db.binning_data.json,10317802,6000,78,2021-02-20 23:00:08.254,com.sec.android.app.shealth,2021-02-20 23:00:08.254,,1.2254261,12643.704,620.24,17183,ltHsc2Rtmp,com.sec.android.app.shealth,0,51312539-d7ad-4d38-b47c-239cc90ff0db.achievement.json,51312539-d7ad-4d38-b47c-239cc90ff0db,1613779200000,
13047,157dfb3d-fe8c-4afe-a13b-5e8bf89d9d2c.binning_data.json,7857726,6000,36,2020-12-12 22:13:45.555,com.sec.android.app.shealth,2020-12-12 01:02:33.886,157dfb3d-fe8c-4afe-a13b-5e8bf89d9d2c.source_info.json,1.2173063,9565.26,482.75,13011,VfS0qUERdZ,com.sec.android.app.shealth,0,157dfb3d-fe8c-4afe-a13b-5e8bf89d9d2c.achievement.json,157dfb3d-fe8c-4afe-a13b-5e8bf89d9d2c,1607731200000,
2753,90d47d90-1bcb-4306-8d13-40b5f2a7db3f.binning_data.json,1678697,6000,24,2021-01-25 03:50:56.480,com.sec.android.app.shealth,2021-01-24 06:01:08.971,90d47d90-1bcb-4306-8d13-40b5f2a7db3f.source_info.json,1.2061903,2024.829,103.35,2729,VfS0qUERdZ,com.sec.android.app.shealth,0,90d47d90-1bcb-4306-8d13-40b5f2a7db3f.achievement.json,90d47d90-1bcb-4306-8d13-40b5f2a7db3f,1611446400000,
5813,acba2a1f-34ec-4983-9ab2-3fdb0d2b4925.binning_data.json,3447222,6000,159,2021-02-21 21:14:46.950,com.sec.android.app.shealth,2021-02-21 05:07:31.073,acba2a1f-34ec-4983-9ab2-3fdb0d2b4925.source_info.json,1.2466233,4297.388,227.46,5654,VfS0qUERdZ,com.sec.android.app.shealth,0,acba2a1f-34ec-4983-9ab2-3fdb0d2b4925.achievement.json,acba2a1f-34ec-4983-9ab2-3fdb0d2b4925,1613865600000,
6980,badd52ce-b799-4fc7-8d06-4d8de53d3c22.binning_data.json,4308919,6000,22,2020-12-14 21:18:33.682,com.sec.android.app.shealth,2020-12-14 05:46:53.951,badd52ce-b799-4fc7-8d06-4d8de53d3c22.source_info.json,1.180535,5086.83,264.08,6958,VfS0qUERdZ,com.sec.android.app.shealth,0,badd52ce-b799-4fc7-8d06-4d8de53d3c22.achievement.json,badd52ce-b799-4fc7-8d06-4d8de53d3c22,1607904000000,
1739,44c9a593-8f7f-4e82-bdfc-ee92d92de880.binning_data.json,1098126,6000,0,2021-01-24 23:00:01.463,com.sec.android.app.shealth,2021-01-24 23:00:01.463,,1.1472355,1259.81,66.25,1739,F5JW66Upzd,com.sec.android.app.shealth,0,44c9a593-8f7f-4e82-bdfc-ee92d92de880.achievement.json,44c9a593-8f7f-4e82-bdfc-ee92d92de880,1611446400000,
3501,3daeff15-27dd-4cf4-bd29-99da507db8ef.binning_data.json,2159419,6000,0,2021-02-21 23:00:01.702,com.sec.android.app.shealth,2021-02-21 23:00:01.702,,1.1705041,2527.61,136.16,3501,F5JW66Upzd,com.sec.android.app.shealth,0,3daeff15-27dd-4cf4-bd29-99da507db8ef.achievement.json,3daeff15-27dd-4cf4-bd29-99da507db8ef,1613865600000,
11706,59cfb331-5ff3-4177-a1f9-c8d362d787bc.binning_data.json,6575301,6000,91,2020-12-16 21:15:01.614,com.sec.android.app.shealth,2020-12-15 23:07:35.243,59cfb331-5ff3-4177-a1f9-c8d362d787bc.source_info.json,1.3283899,8734.563,439.52,11615,VfS0qUERdZ,com.sec.android.app.shealth,0,59cfb331-5ff3-4177-a1f9-c8d362d787bc.achievement.json,59cfb331-5ff3-4177-a1f9-c8d362d787bc,1608076800000,
1858,78326dde-f756-4449-8b79-42e386370d6a.binning_data.json,1097811,6000,25,2021-01-25 23:00:03.103,com.sec.android.app.shealth,2021-01-24 23:00:03.369,,1.2575288,1380.529,69.48,1833,ltHsc2Rtmp,com.sec.android.app.shealth,0,78326dde-f756-4449-8b79-42e386370d6a.achievement.json,78326dde-f756-4449-8b79-42e386370d6a,1611446400000,
3937,697b9db2-f0c7-48db-88a5-719bd4a9bf85.binning_data.json,2264368,6000,159,2021-02-21 23:00:03.786,com.sec.android.app.shealth,2021-02-21 23:00:03.786,,1.30268,2949.748,151.68,3778,ltHsc2Rtmp,com.sec.android.app.shealth,0,697b9db2-f0c7-48db-88a5-719bd4a9bf85.achievement.json,697b9db2-f0c7-48db-88a5-719bd4a9bf85,1613865600000,
11315,37f05b1b-f5ab-44f3-b380-359d8a00dfe9.binning_data.json,6313807,6000,152,2020-12-19 00:34:40.185,com.sec.android.app.shealth,2020-12-17 23:04:09.907,37f05b1b-f5ab-44f3-b380-359d8a00dfe9.source_info.json,1.3389872,8454.108,432.15,11163,VfS0qUERdZ,com.sec.android.app.shealth,0,37f05b1b-f5ab-44f3-b380-359d8a00dfe9.achievement.json,37f05b1b-f5ab-44f3-b380-359d8a00dfe9,1608249600000,
10963,11ef144c-fb3f-4276-91e9-36fb52b57d1f.binning_data.json,6504517,6000,42,2021-02-22 21:15:03.475,com.sec.android.app.shealth,2021-02-22 00:20:34.790,11ef144c-fb3f-4276-91e9-36fb52b57d1f.source_info.json,1.2426406,8082.779,422.461,10921,VfS0qUERdZ,com.sec.android.app.shealth,0,11ef144c-fb3f-4276-91e9-36fb52b57d1f.achievement.json,11ef144c-fb3f-4276-91e9-36fb52b57d1f,1613952000000,
7759,d3531891-3df9-4822-9b0e-68c801ad8941.binning_data.json,4572407,6000,48,2021-01-25 23:57:16.472,com.sec.android.app.shealth,2021-01-25 03:50:57.215,d3531891-3df9-4822-9b0e-68c801ad8941.source_info.json,1.2393404,5666.77,297.02,7711,VfS0qUERdZ,com.sec.android.app.shealth,0,d3531891-3df9-4822-9b0e-68c801ad8941.achievement.json,d3531891-3df9-4822-9b0e-68c801ad8941,1611532800000,
9129,5d0f4605-e14a-44f9-ae4a-dc6baf279fbe.binning_data.json,5512621,6000,2,2021-02-22 23:00:01.748,com.sec.android.app.shealth,2021-02-22 23:00:01.748,,1.2131652,6687.72,360.16998,9127,F5JW66Upzd,com.sec.android.app.shealth,0,5d0f4605-e14a-44f9-ae4a-dc6baf279fbe.achievement.json,5d0f4605-e14a-44f9-ae4a-dc6baf279fbe,1613952000000,
5221,2b9891d9-c553-4934-9ed2-75ecbea1a656.binning_data.json,3177392,6000,0,2021-01-25 23:00:01.207,com.sec.android.app.shealth,2021-01-25 23:00:01.207,,1.1809998,3752.5,203.4,5221,F5JW66Upzd,com.sec.android.app.shealth,0,2b9891d9-c553-4934-9ed2-75ecbea1a656.achievement.json,2b9891d9-c553-4934-9ed2-75ecbea1a656,1611532800000,
9340,063884b7-b105-476a-878b-0d5345581bb9.binning_data.json,5467787,6000,40,2021-02-22 23:00:04.170,com.sec.android.app.shealth,2021-02-22 23:00:04.170,,1.256403,6869.744,334.241,9300,ltHsc2Rtmp,com.sec.android.app.shealth,0,063884b7-b105-476a-878b-0d5345581bb9.achievement.json,063884b7-b105-476a-878b-0d5345581bb9,1613952000000,
3741,77b7d7a1-7148-410d-8096-ac09deb72a80.binning_data.json,2141449,6000,88,2020-12-20 21:11:13.721,com.sec.android.app.shealth,2020-12-20 05:35:03.345,77b7d7a1-7148-410d-8096-ac09deb72a80.source_info.json,1.2855494,2752.939,144.23,3653,VfS0qUERdZ,com.sec.android.app.shealth,0,77b7d7a1-7148-410d-8096-ac09deb72a80.achievement.json,77b7d7a1-7148-410d-8096-ac09deb72a80,1608422400000,
6731,859c9455-dea9-478b-910e-744895f0e256.binning_data.json,3908039,6000,70,2021-01-26 23:00:03.236,com.sec.android.app.shealth,2021-01-25 23:00:03.140,,1.2653663,4945.101,250.02,6661,ltHsc2Rtmp,com.sec.android.app.shealth,0,859c9455-dea9-478b-910e-744895f0e256.achievement.json,859c9455-dea9-478b-910e-744895f0e256,1611532800000,
13445,ab63a8d8-4c7f-4911-8210-6baf0c351288.binning_data.json,7837115,6000,110,2021-02-23 21:24:45.567,com.sec.android.app.shealth,2021-02-23 02:10:24.188,ab63a8d8-4c7f-4911-8210-6baf0c351288.source_info.json,1.2637535,9904.182,511.2,13335,VfS0qUERdZ,com.sec.android.app.shealth,0,ab63a8d8-4c7f-4911-8210-6baf0c351288.achievement.json,ab63a8d8-4c7f-4911-8210-6baf0c351288,1614038400000,
7513,4513734d-4c19-4844-9d0d-014938116107.binning_data.json,4456837,6000,35,2020-12-22 21:47:07.586,com.sec.android.app.shealth,2020-12-21 23:50:04.025,4513734d-4c19-4844-9d0d-014938116107.source_info.json,1.2363904,5510.391,285.49,7478,VfS0qUERdZ,com.sec.android.app.shealth,0,4513734d-4c19-4844-9d0d-014938116107.achievement.json,4513734d-4c19-4844-9d0d-014938116107,1608595200000,
10727,eaeb9289-f2a4-4a03-8266-392db861a13d.binning_data.json,6420714,6000,5,2021-02-23 23:00:02.753,com.sec.android.app.shealth,2021-02-23 23:00:02.753,,1.2191122,7827.57,413.35,10722,F5JW66Upzd,com.sec.android.app.shealth,0,eaeb9289-f2a4-4a03-8266-392db861a13d.achievement.json,eaeb9289-f2a4-4a03-8266-392db861a13d,1614038400000,
12099,b8da54ba-ec08-4c90-ad31-0d83e96c7d04.binning_data.json,7196866,6000,49,2021-01-27 07:07:26.208,com.sec.android.app.shealth,2021-01-25 23:57:15.861,b8da54ba-ec08-4c90-ad31-0d83e96c7d04.source_info.json,1.2200143,8780.281,473.72998,12050,VfS0qUERdZ,com.sec.android.app.shealth,0,b8da54ba-ec08-4c90-ad31-0d83e96c7d04.achievement.json,b8da54ba-ec08-4c90-ad31-0d83e96c7d04,1611619200000,
5470,58013e45-3f88-4ee0-a585-81f8740a07c9.binning_data.json,3340179,6000,56,2020-12-24 21:35:02.557,com.sec.android.app.shealth,2020-12-24 05:33:04.768,58013e45-3f88-4ee0-a585-81f8740a07c9.source_info.json,1.2022378,4015.69,205.28,5414,VfS0qUERdZ,com.sec.android.app.shealth,0,58013e45-3f88-4ee0-a585-81f8740a07c9.achievement.json,58013e45-3f88-4ee0-a585-81f8740a07c9,1608768000000,
8360,9aa2268e-f3fe-435e-8733-9fad73a19a7b.binning_data.json,4680347,6000,187,2021-02-23 23:00:04.966,com.sec.android.app.shealth,2021-02-23 23:00:04.966,,1.3256955,6204.716,313.26,8173,ltHsc2Rtmp,com.sec.android.app.shealth,0,9aa2268e-f3fe-435e-8733-9fad73a19a7b.achievement.json,9aa2268e-f3fe-435e-8733-9fad73a19a7b,1614038400000,
10472,c6ab9956-7e4e-4dff-8ed0-2828b674ab46.binning_data.json,6379927,6000,0,2021-01-26 23:00:01.508,com.sec.android.app.shealth,2021-01-26 23:00:01.508,,1.1809381,7534.3,420.66998,10472,F5JW66Upzd,com.sec.android.app.shealth,0,c6ab9956-7e4e-4dff-8ed0-2828b674ab46.achievement.json,c6ab9956-7e4e-4dff-8ed0-2828b674ab46,1611619200000,
10780,8ea0c23d-a298-4e9d-acf1-77d8f83f9d9b.binning_data.json,6175476,6000,53,2020-12-26 21:40:37.573,com.sec.android.app.shealth,2020-12-26 01:30:57.899,8ea0c23d-a298-4e9d-acf1-77d8f83f9d9b.source_info.json,1.2829983,7923.126,402.681,10727,VfS0qUERdZ,com.sec.android.app.shealth,0,8ea0c23d-a298-4e9d-acf1-77d8f83f9d9b.achievement.json,8ea0c23d-a298-4e9d-acf1-77d8f83f9d9b,1608940800000,
7468,acb253df-40c9-4912-b763-e1998c3fffc9.binning_data.json,4354252,6000,59,2021-02-24 21:35:04.649,com.sec.android.app.shealth,2021-02-24 01:55:27.077,acb253df-40c9-4912-b763-e1998c3fffc9.source_info.json,1.254702,5463.29,279.88998,7409,VfS0qUERdZ,com.sec.android.app.shealth,0,acb253df-40c9-4912-b763-e1998c3fffc9.achievement.json,acb253df-40c9-4912-b763-e1998c3fffc9,1614124800000,
9995,2cd01e32-2032-4642-87fd-c3db3b5e2b37.binning_data.json,5751521,6000,52,2021-01-27 23:00:03.719,com.sec.android.app.shealth,2021-01-26 23:00:03.245,,1.2630621,7264.528,363.28,9943,ltHsc2Rtmp,com.sec.android.app.shealth,0,2cd01e32-2032-4642-87fd-c3db3b5e2b37.achievement.json,2cd01e32-2032-4642-87fd-c3db3b5e2b37,1611619200000,
4347,f43319dc-5417-47a6-b210-6cebadb78276.binning_data.json,2573383,6000,28,2021-02-24 23:00:01.545,com.sec.android.app.shealth,2021-02-24 23:00:01.545,,1.2434641,3199.91,164.78,4319,F5JW66Upzd,com.sec.android.app.shealth,0,f43319dc-5417-47a6-b210-6cebadb78276.achievement.json,f43319dc-5417-47a6-b210-6cebadb78276,1614124800000,
5408,31fdd10d-41ea-467a-a2ac-20b6beaeaf90.binning_data.json,3195345,6000,33,2021-02-24 23:00:08.200,com.sec.android.app.shealth,2021-02-24 23:00:08.200,,1.2242621,3911.94,200.62,5375,ltHsc2Rtmp,com.sec.android.app.shealth,0,31fdd10d-41ea-467a-a2ac-20b6beaeaf90.achievement.json,31fdd10d-41ea-467a-a2ac-20b6beaeaf90,1614124800000,
